Iteration	Loss
87150	0.028672
87151	0.034397
87152	0.023782
87153	0.031850
87154	0.034154
87155	0.027529
87156	0.026827
87157	0.031826
87158	0.033977
87159	0.031548
87160	0.032879
87161	0.026755
87162	0.045058
87163	0.032807
87164	0.031753
87165	0.027500
87166	0.037253
87167	0.024558
87168	0.037250
87169	0.027253
87170	0.038141
87171	0.042350
87172	0.030972
87173	0.032620
87174	0.030636
87175	0.040514
87176	0.029173
87177	0.032223
87178	0.033301
87179	0.044370
87180	0.031555
87181	0.029437
87182	0.029887
87183	0.030289
87184	0.026557
87185	0.026561
87186	0.027365
87187	0.037020
87188	0.042732
87189	0.036694
87190	0.022245
87191	0.040813
87192	0.037231
87193	0.032290
87194	0.038254
87195	0.026822
87196	0.026055
87197	0.032748
87198	0.040023
87199	0.040719
87200	0.033252
87201	0.039105
87202	0.046800
87203	0.042720
87204	0.027332
87205	0.043115
87206	0.029035
87207	0.041096
87208	0.025954
87209	0.041655
87210	0.039100
87211	0.034026
87212	0.025795
87213	0.032310
87214	0.030183
87215	0.028443
87216	0.030703
87217	0.032060
87218	0.027634
87219	0.029945
87220	0.042157
87221	0.029730
87222	0.032299
87223	0.033536
87224	0.032138
87225	0.040150
87226	0.044862
87227	0.034498
87228	0.046148
87229	0.044639
87230	0.032576
87231	0.043445
87232	0.031485
87233	0.056882
87234	0.045551
87235	0.036824
87236	0.025584
87237	0.030520
87238	0.030998
87239	0.026828
87240	0.033707
87241	0.036393
87242	0.035968
87243	0.031701
87244	0.031275
87245	0.032862
87246	0.023524
87247	0.037359
87248	0.025454
87249	0.036641
87250	0.028530
87251	0.030729
87252	0.036120
87253	0.033348
87254	0.028045
87255	0.036856
87256	0.041455
87257	0.039085
87258	0.020771
87259	0.034641
87260	0.033050
87261	0.021947
87262	0.028739
87263	0.017252
87264	0.035605
87265	0.030860
87266	0.041604
87267	0.027847
87268	0.034113
87269	0.027261
87270	0.032632
87271	0.050527
87272	0.028938
87273	0.031986
87274	0.031451
87275	0.030510
87276	0.028698
87277	0.039253
87278	0.031978
87279	0.037349
87280	0.036115
87281	0.037007
87282	0.025620
87283	0.027603
87284	0.025623
87285	0.024536
87286	0.033962
87287	0.030729
87288	0.027519
87289	0.027817
87290	0.033639
87291	0.040021
87292	0.037253
87293	0.037244
87294	0.022998
87295	0.035812
87296	0.036501
87297	0.031286
87298	0.034477
87299	0.032886
87300	0.034222
87301	0.037399
87302	0.033384
87303	0.031919
87304	0.028561
87305	0.031926
87306	0.032755
87307	0.057964
87308	0.043814
87309	0.039946
87310	0.039909
87311	0.046421
87312	0.032734
87313	0.030505
87314	0.035533
87315	0.034914
87316	0.032696
87317	0.044991
87318	0.032804
87319	0.035395
87320	0.031756
87321	0.039175
87322	0.036611
87323	0.038083
87324	0.038088
87325	0.032620
87326	0.032044
87327	0.036488
87328	0.026302
87329	0.031106
87330	0.034356
87331	0.028097
87332	0.036063
87333	0.020334
87334	0.035637
87335	0.036766
87336	0.032754
87337	0.022756
87338	0.021425
87339	0.037405
87340	0.031847
87341	0.031443
87342	0.024694
87343	0.032271
87344	0.030510
87345	0.035354
87346	0.030610
87347	0.032511
87348	0.024859
87349	0.026771
87350	0.033615
87351	0.028036
87352	0.029315
87353	0.036287
87354	0.031620
87355	0.041150
87356	0.026292
87357	0.026782
87358	0.036594
87359	0.027807
87360	0.023434
87361	0.029468
87362	0.027254
87363	0.037195
87364	0.041926
87365	0.029810
87366	0.033832
87367	0.030118
87368	0.023109
87369	0.032110
87370	0.042707
87371	0.049392
87372	0.036242
87373	0.025956
87374	0.041421
87375	0.043703
87376	0.019960
87377	0.047225
87378	0.036915
87379	0.032928
87380	0.027402
87381	0.033250
87382	0.038627
87383	0.042349
87384	0.043156
87385	0.022607
87386	0.039215
87387	0.041640
87388	0.044845
87389	0.022388
87390	0.033641
87391	0.034532
87392	0.028127
87393	0.029766
87394	0.027095
87395	0.028753
87396	0.040727
87397	0.030307
87398	0.027858
87399	0.039101
87400	0.036111
87401	0.039774
87402	0.029532
87403	0.030440
87404	0.035421
87405	0.031335
87406	0.022056
87407	0.038669
87408	0.030060
87409	0.039026
87410	0.026369
87411	0.029545
87412	0.041857
87413	0.031362
87414	0.029474
87415	0.033079
87416	0.037605
87417	0.037941
87418	0.028171
87419	0.035240
87420	0.021135
87421	0.032864
87422	0.029295
87423	0.030953
87424	0.034886
87425	0.028213
87426	0.025409
87427	0.030663
87428	0.035481
87429	0.036332
87430	0.031860
87431	0.026934
87432	0.043310
87433	0.030607
87434	0.027514
87435	0.035601
87436	0.028740
87437	0.044910
87438	0.031009
87439	0.045732
87440	0.036280
87441	0.037638
87442	0.034035
87443	0.030548
87444	0.033383
87445	0.022671
87446	0.032215
87447	0.027246
87448	0.034692
87449	0.029457
87450	0.028330
87451	0.032634
87452	0.026747
87453	0.028435
87454	0.026487
87455	0.033274
87456	0.040944
87457	0.027572
87458	0.023500
87459	0.025520
87460	0.024353
87461	0.034924
87462	0.034122
87463	0.029874
87464	0.026577
87465	0.036605
87466	0.025487
87467	0.027040
87468	0.032911
87469	0.034354
87470	0.033430
87471	0.032914
87472	0.025365
87473	0.033972
87474	0.037837
87475	0.024486
87476	0.037604
87477	0.021594
87478	0.030303
87479	0.034937
87480	0.039297
87481	0.051353
87482	0.040943
87483	0.033922
87484	0.032395
87485	0.034702
87486	0.028833
87487	0.036201
87488	0.030118
87489	0.038162
87490	0.026906
87491	0.023822
87492	0.029386
87493	0.049604
87494	0.033186
87495	0.034457
87496	0.029206
87497	0.028875
87498	0.031567
87499	0.031498
87500	0.032396
87501	0.033119
87502	0.030645
87503	0.033464
87504	0.039822
87505	0.029448
87506	0.027996
87507	0.031318
87508	0.043937
87509	0.036656
87510	0.023395
87511	0.030065
87512	0.036884
87513	0.030906
87514	0.036597
87515	0.034062
87516	0.032441
87517	0.030406
87518	0.025369
87519	0.031873
87520	0.043093
87521	0.052481
87522	0.033115
87523	0.032657
87524	0.029095
87525	0.043825
87526	0.042017
87527	0.030748
87528	0.043899
87529	0.038091
87530	0.035762
87531	0.030933
87532	0.022996
87533	0.025307
87534	0.036937
87535	0.031440
87536	0.030305
87537	0.026725
87538	0.033577
87539	0.042749
87540	0.039846
87541	0.028418
87542	0.030200
87543	0.035067
87544	0.028234
87545	0.022502
87546	0.032301
87547	0.032966
87548	0.033439
87549	0.029166
87550	0.043863
87551	0.033161
87552	0.033342
87553	0.030987
87554	0.036490
87555	0.030294
87556	0.039013
87557	0.041507
87558	0.019293
87559	0.031619
87560	0.025818
87561	0.028296
87562	0.030309
87563	0.034556
87564	0.035895
87565	0.024722
87566	0.027367
87567	0.046701
87568	0.029658
87569	0.031580
87570	0.028373
87571	0.042391
87572	0.032087
87573	0.026252
87574	0.031386
87575	0.033472
87576	0.035073
87577	0.039174
87578	0.034611
87579	0.031557
87580	0.030596
87581	0.032551
87582	0.028350
87583	0.027508
87584	0.038651
87585	0.036262
87586	0.028085
87587	0.030350
87588	0.030256
87589	0.026403
87590	0.029865
87591	0.035917
87592	0.027051
87593	0.039092
87594	0.039402
87595	0.031729
87596	0.027377
87597	0.036969
87598	0.024889
87599	0.042805
87600	0.023344
87601	0.027222
87602	0.030191
87603	0.043691
87604	0.041600
87605	0.032983
87606	0.040446
87607	0.039451
87608	0.044813
87609	0.032198
87610	0.026173
87611	0.045533
87612	0.033787
87613	0.037940
87614	0.039204
87615	0.028785
87616	0.044174
87617	0.025184
87618	0.033940
87619	0.050338
87620	0.034545
87621	0.037692
87622	0.030548
87623	0.024961
87624	0.021172
87625	0.027857
87626	0.041463
87627	0.030015
87628	0.023898
87629	0.035196
87630	0.048791
87631	0.028363
87632	0.029482
87633	0.029264
87634	0.032059
87635	0.028082
87636	0.030620
87637	0.024183
87638	0.029487
87639	0.031584
87640	0.032549
87641	0.039917
87642	0.039110
87643	0.038305
87644	0.032878
87645	0.033929
87646	0.042583
87647	0.035838
87648	0.029486
87649	0.034578
87650	0.032683
87651	0.035395
87652	0.033522
87653	0.038125
87654	0.031509
87655	0.039740
87656	0.022701
87657	0.033738
87658	0.022179
87659	0.036757
87660	0.039580
87661	0.039013
87662	0.035618
87663	0.028351
87664	0.034970
87665	0.023064
87666	0.033387
87667	0.029110
87668	0.038104
87669	0.034184
87670	0.030673
87671	0.031647
87672	0.030623
87673	0.031081
87674	0.027613
87675	0.028029
87676	0.034096
87677	0.033676
87678	0.036199
87679	0.034471
87680	0.032675
87681	0.026860
87682	0.029585
87683	0.034787
87684	0.028514
87685	0.023664
87686	0.035426
87687	0.034789
87688	0.035523
87689	0.028409
87690	0.023535
87691	0.032113
87692	0.024347
87693	0.026651
87694	0.029898
87695	0.031193
87696	0.044133
87697	0.036662
87698	0.033759
87699	0.038257
87700	0.026231
87701	0.049810
87702	0.031238
87703	0.035523
87704	0.032859
87705	0.041717
87706	0.030145
87707	0.032089
87708	0.031088
87709	0.029922
87710	0.026640
87711	0.035027
87712	0.026879
87713	0.028029
87714	0.033764
87715	0.034318
87716	0.035708
87717	0.037397
87718	0.026344
87719	0.034719
87720	0.032687
87721	0.035672
87722	0.030795
87723	0.032946
87724	0.027744
87725	0.030929
87726	0.041189
87727	0.031918
87728	0.031054
87729	0.037782
87730	0.033518
87731	0.040296
87732	0.029392
87733	0.041217
87734	0.026141
87735	0.027071
87736	0.029263
87737	0.035985
87738	0.028980
87739	0.035090
87740	0.029477
87741	0.046020
87742	0.032313
87743	0.035258
87744	0.025447
87745	0.036063
87746	0.032983
87747	0.026371
87748	0.043619
87749	0.036438
87750	0.029193
87751	0.041823
87752	0.031600
87753	0.048077
87754	0.036291
87755	0.035296
87756	0.034602
87757	0.033847
87758	0.025760
87759	0.038622
87760	0.027789
87761	0.034739
87762	0.038843
87763	0.035778
87764	0.031220
87765	0.032693
87766	0.035408
87767	0.037940
87768	0.034864
87769	0.040102
87770	0.030299
87771	0.051549
87772	0.031425
87773	0.034299
87774	0.031285
87775	0.034286
87776	0.025319
87777	0.044636
87778	0.030446
87779	0.031356
87780	0.018959
87781	0.036670
87782	0.023146
87783	0.033760
87784	0.034996
87785	0.040914
87786	0.030957
87787	0.030569
87788	0.026279
87789	0.028910
87790	0.038898
87791	0.025735
87792	0.036529
87793	0.037997
87794	0.033953
87795	0.035020
87796	0.039798
87797	0.029319
87798	0.030419
87799	0.036972
87800	0.033446
87801	0.033043
87802	0.031485
87803	0.027646
87804	0.032803
87805	0.038374
87806	0.036181
87807	0.043857
87808	0.039177
87809	0.026644
87810	0.027578
87811	0.025838
87812	0.037018
87813	0.038559
87814	0.031524
87815	0.029388
87816	0.032098
87817	0.037149
87818	0.036845
87819	0.034489
87820	0.022843
87821	0.027967
87822	0.026807
87823	0.037463
87824	0.030925
87825	0.036405
87826	0.026802
87827	0.024383
87828	0.025827
87829	0.041538
87830	0.031562
87831	0.037267
87832	0.034134
87833	0.047627
87834	0.030386
87835	0.035217
87836	0.031349
87837	0.037258
87838	0.027705
87839	0.033693
87840	0.028307
87841	0.032704
87842	0.037869
87843	0.024040
87844	0.028374
87845	0.026181
87846	0.024028
87847	0.022900
87848	0.019828
87849	0.037914
87850	0.026026
87851	0.030476
87852	0.028645
87853	0.037823
87854	0.018852
87855	0.026287
87856	0.028106
87857	0.031467
87858	0.034903
87859	0.023931
87860	0.032306
87861	0.031309
87862	0.033659
87863	0.038834
87864	0.032117
87865	0.030031
87866	0.044153
87867	0.035876
87868	0.033746
87869	0.038376
87870	0.029465
87871	0.032340
87872	0.025396
87873	0.037735
87874	0.030841
87875	0.023974
87876	0.022800
87877	0.036949
87878	0.031052
87879	0.033954
87880	0.030329
87881	0.045068
87882	0.028092
87883	0.035992
87884	0.029039
87885	0.031461
87886	0.027779
87887	0.031978
87888	0.037816
87889	0.046190
87890	0.036920
87891	0.042451
87892	0.034185
87893	0.031373
87894	0.032847
87895	0.025252
87896	0.040935
87897	0.039794
87898	0.038882
87899	0.047129
87900	0.038485
87901	0.035783
87902	0.033812
87903	0.030696
87904	0.033653
87905	0.024028
87906	0.030367
87907	0.026530
87908	0.046756
87909	0.039461
87910	0.037200
87911	0.025180
87912	0.032267
87913	0.036159
87914	0.032787
87915	0.025567
87916	0.033154
87917	0.032590
87918	0.039088
87919	0.028291
87920	0.027876
87921	0.028286
87922	0.036335
87923	0.028886
87924	0.032892
87925	0.033002
87926	0.029514
87927	0.027780
87928	0.046204
87929	0.028037
87930	0.035599
87931	0.033633
87932	0.024288
87933	0.035325
87934	0.027255
87935	0.033387
87936	0.030054
87937	0.021891
87938	0.041337
87939	0.045165
87940	0.031133
87941	0.031891
87942	0.031249
87943	0.026314
87944	0.033404
87945	0.028571
87946	0.026340
87947	0.019675
87948	0.032894
87949	0.025934
87950	0.036263
87951	0.030279
87952	0.030607
87953	0.025708
87954	0.030274
87955	0.025126
87956	0.036127
87957	0.032059
87958	0.036499
87959	0.030788
87960	0.042937
87961	0.028850
87962	0.024790
87963	0.032950
87964	0.023858
87965	0.034978
87966	0.034510
87967	0.037627
87968	0.026956
87969	0.029314
87970	0.032303
87971	0.031725
87972	0.027767
87973	0.030630
87974	0.035145
87975	0.036819
87976	0.032376
87977	0.039714
87978	0.027121
87979	0.030220
87980	0.037304
87981	0.036243
87982	0.033109
87983	0.027031
87984	0.033227
87985	0.037803
87986	0.040916
87987	0.028419
87988	0.022085
87989	0.032485
87990	0.028236
87991	0.040169
87992	0.026924
87993	0.042020
87994	0.030434
87995	0.027513
87996	0.033607
87997	0.022856
87998	0.029367
87999	0.031944
88000	0.026671
88001	0.030735
88002	0.031781
88003	0.030330
88004	0.029544
88005	0.033830
88006	0.046773
88007	0.022965
88008	0.031081
88009	0.027848
88010	0.040427
88011	0.028325
88012	0.036702
88013	0.028973
88014	0.027243
88015	0.025309
88016	0.028735
88017	0.026279
88018	0.039375
88019	0.046929
88020	0.033305
88021	0.032301
88022	0.046370
88023	0.029161
88024	0.031445
88025	0.050753
88026	0.040515
88027	0.034207
88028	0.037072
88029	0.029089
88030	0.029477
88031	0.025255
88032	0.033670
88033	0.029721
88034	0.033808
88035	0.027240
88036	0.036452
88037	0.032432
88038	0.039509
88039	0.025589
88040	0.038251
88041	0.023256
88042	0.037228
88043	0.040205
88044	0.026010
88045	0.026018
88046	0.024535
88047	0.025563
88048	0.035761
88049	0.035907
88050	0.031374
88051	0.047942
88052	0.026764
88053	0.041303
88054	0.041635
88055	0.036981
88056	0.052764
88057	0.032977
88058	0.037058
88059	0.033802
88060	0.035612
88061	0.024625
88062	0.029680
88063	0.028576
88064	0.049311
88065	0.036805
88066	0.031343
88067	0.038318
88068	0.030253
88069	0.023238
88070	0.038583
88071	0.033141
88072	0.020545
88073	0.021103
88074	0.028079
88075	0.040172
88076	0.026830
88077	0.032895
88078	0.041344
88079	0.030301
88080	0.031267
88081	0.021869
88082	0.024304
88083	0.033983
88084	0.036188
88085	0.035496
88086	0.028351
88087	0.019154
88088	0.032166
88089	0.035778
88090	0.033965
88091	0.045580
88092	0.036510
88093	0.031118
88094	0.047083
88095	0.038398
88096	0.040866
88097	0.038530
88098	0.033883
88099	0.028810
88100	0.039460
88101	0.023995
88102	0.039498
88103	0.034194
88104	0.040943
88105	0.035988
88106	0.040210
88107	0.034391
88108	0.035636
88109	0.032580
88110	0.047782
88111	0.028271
88112	0.038656
88113	0.036235
88114	0.035424
88115	0.032971
88116	0.029348
88117	0.028199
88118	0.025563
88119	0.033686
88120	0.036111
88121	0.036680
88122	0.041942
88123	0.032643
88124	0.037722
88125	0.031550
88126	0.031490
88127	0.028914
88128	0.032886
88129	0.031830
88130	0.040172
88131	0.024406
88132	0.031777
88133	0.029651
88134	0.041562
88135	0.028903
88136	0.045420
88137	0.030195
88138	0.031250
88139	0.040484
88140	0.024486
88141	0.034215
88142	0.036657
88143	0.028175
88144	0.033533
88145	0.032990
88146	0.031512
88147	0.019846
88148	0.030297
88149	0.026052
88150	0.036145
88151	0.024814
88152	0.026457
88153	0.036775
88154	0.037456
88155	0.040052
88156	0.039524
88157	0.035834
88158	0.055565
88159	0.031874
88160	0.036088
88161	0.033039
88162	0.041940
88163	0.039485
88164	0.036047
88165	0.021901
88166	0.034209
88167	0.028199
88168	0.039770
88169	0.027608
88170	0.035631
88171	0.031099
88172	0.041396
88173	0.042007
88174	0.033895
88175	0.031071
88176	0.039475
88177	0.030314
88178	0.026801
88179	0.036792
88180	0.025642
88181	0.023753
88182	0.029629
88183	0.024562
88184	0.031691
88185	0.022427
88186	0.033015
88187	0.035377
88188	0.038512
88189	0.026994
88190	0.032745
88191	0.032373
88192	0.030218
88193	0.025110
88194	0.026696
88195	0.029042
88196	0.018610
88197	0.019075
88198	0.039141
88199	0.041412
88200	0.034637
88201	0.036992
88202	0.041401
88203	0.035242
88204	0.029901
88205	0.028584
88206	0.044753
88207	0.026942
88208	0.030368
88209	0.034744
88210	0.034965
88211	0.025049
88212	0.033479
88213	0.034909
88214	0.032404
88215	0.031777
88216	0.029744
88217	0.040240
88218	0.034611
88219	0.020356
88220	0.027127
88221	0.027533
88222	0.033447
88223	0.032962
88224	0.033309
88225	0.029890
88226	0.029117
88227	0.042411
88228	0.039112
88229	0.029661
88230	0.036760
88231	0.033754
88232	0.038109
88233	0.027993
88234	0.036950
88235	0.028892
88236	0.026478
88237	0.029737
88238	0.031777
88239	0.038230
88240	0.051946
88241	0.035478
88242	0.036031
88243	0.035034
88244	0.033866
88245	0.032872
88246	0.033137
88247	0.024689
88248	0.037901
88249	0.030394
88250	0.036560
88251	0.043723
88252	0.044266
88253	0.027541
88254	0.032222
88255	0.038304
88256	0.029148
88257	0.030173
88258	0.027451
88259	0.029111
88260	0.038947
88261	0.036017
88262	0.032994
88263	0.025398
88264	0.031971
88265	0.041378
88266	0.027557
88267	0.028944
88268	0.034333
88269	0.030514
88270	0.030564
88271	0.027789
88272	0.022168
88273	0.032002
88274	0.020230
88275	0.027990
88276	0.034525
88277	0.030651
88278	0.028710
88279	0.027120
88280	0.037473
88281	0.029045
88282	0.030982
88283	0.034576
88284	0.038785
88285	0.026108
88286	0.027698
88287	0.026762
88288	0.036278
88289	0.028095
88290	0.035762
88291	0.025672
88292	0.038909
88293	0.036949
88294	0.025403
88295	0.034685
88296	0.036219
88297	0.027822
88298	0.028117
88299	0.032490
88300	0.039719
88301	0.037137
88302	0.043518
88303	0.023412
88304	0.032828
88305	0.030044
88306	0.034215
88307	0.035369
88308	0.025906
88309	0.027678
88310	0.035026
88311	0.024592
88312	0.026214
88313	0.034752
88314	0.032426
88315	0.027252
88316	0.036048
88317	0.038024
88318	0.027369
88319	0.028510
88320	0.030029
88321	0.030474
88322	0.027610
88323	0.036948
88324	0.031626
88325	0.028390
88326	0.028705
88327	0.025445
88328	0.034974
88329	0.034489
88330	0.022507
88331	0.032159
88332	0.030318
88333	0.029574
88334	0.035655
88335	0.023451
88336	0.039197
88337	0.029008
88338	0.038683
88339	0.026586
88340	0.024088
88341	0.029743
88342	0.035059
88343	0.034746
88344	0.030279
88345	0.029080
88346	0.037662
88347	0.026544
88348	0.044165
88349	0.036453
88350	0.030660
88351	0.029720
88352	0.038683
88353	0.026138
88354	0.036722
88355	0.019924
88356	0.029061
88357	0.038870
88358	0.040998
88359	0.028942
88360	0.028371
88361	0.029603
88362	0.029080
88363	0.028452
88364	0.034374
88365	0.055181
88366	0.044354
88367	0.036746
88368	0.035733
88369	0.026306
88370	0.035665
88371	0.042624
88372	0.043206
88373	0.028023
88374	0.033761
88375	0.044122
88376	0.031480
88377	0.029247
88378	0.036367
88379	0.035114
88380	0.024837
88381	0.038888
88382	0.028189
88383	0.026491
88384	0.027999
88385	0.028266
88386	0.037691
88387	0.034748
88388	0.049870
88389	0.043813
88390	0.027392
88391	0.033384
88392	0.029834
88393	0.045056
88394	0.030043
88395	0.036494
88396	0.030736
88397	0.027735
88398	0.034366
88399	0.021980
88400	0.052121
88401	0.031591
88402	0.026550
88403	0.030376
88404	0.029546
88405	0.031383
88406	0.025340
88407	0.025969
88408	0.028835
88409	0.043870
88410	0.031945
88411	0.038788
88412	0.024784
88413	0.040087
88414	0.035889
88415	0.026605
88416	0.030280
88417	0.033152
88418	0.033846
88419	0.030272
88420	0.027441
88421	0.026009
88422	0.040029
88423	0.033340
88424	0.040342
88425	0.025448
88426	0.034229
88427	0.031783
88428	0.036281
88429	0.034066
88430	0.036968
88431	0.028991
88432	0.033879
88433	0.035675
88434	0.051008
88435	0.027743
88436	0.025741
88437	0.033222
88438	0.028115
88439	0.027588
88440	0.036213
88441	0.030131
88442	0.036912
88443	0.028259
88444	0.037284
88445	0.032818
88446	0.048351
88447	0.035970
88448	0.029345
88449	0.039020
88450	0.033707
88451	0.032626
88452	0.037707
88453	0.027902
88454	0.032369
88455	0.036732
88456	0.036738
88457	0.028616
88458	0.034814
88459	0.041658
88460	0.033329
88461	0.031543
88462	0.028980
88463	0.029129
88464	0.034363
88465	0.030754
88466	0.033777
88467	0.036342
88468	0.037657
88469	0.028255
88470	0.028892
88471	0.027302
88472	0.036238
88473	0.027632
88474	0.034892
88475	0.032378
88476	0.029198
88477	0.025345
88478	0.027723
88479	0.035384
88480	0.033148
88481	0.032941
88482	0.033245
88483	0.025118
88484	0.037753
88485	0.033079
88486	0.029150
88487	0.025757
88488	0.029720
88489	0.031523
88490	0.026566
88491	0.037801
88492	0.038015
88493	0.021408
88494	0.024319
88495	0.025329
88496	0.028111
88497	0.028856
88498	0.031537
88499	0.028569
88500	0.044724
88501	0.033699
88502	0.032323
88503	0.031551
88504	0.036769
88505	0.029259
88506	0.041359
88507	0.033744
88508	0.028191
88509	0.027575
88510	0.032638
88511	0.023726
88512	0.029355
88513	0.019458
88514	0.032652
88515	0.031092
88516	0.028251
88517	0.030757
88518	0.025906
88519	0.021222
88520	0.034849
88521	0.035850
88522	0.032357
88523	0.027967
88524	0.028534
88525	0.039284
88526	0.029797
88527	0.033187
88528	0.036806
88529	0.033334
88530	0.022929
88531	0.031063
88532	0.032262
88533	0.034015
88534	0.027486
88535	0.027757
88536	0.029998
88537	0.027449
88538	0.036343
88539	0.029604
88540	0.033064
88541	0.029060
88542	0.048151
88543	0.029435
88544	0.052181
88545	0.048893
88546	0.033604
88547	0.019654
88548	0.025053
88549	0.040219
88550	0.043835
88551	0.041376
88552	0.039606
88553	0.042552
88554	0.038463
88555	0.036282
88556	0.032754
88557	0.027078
88558	0.033256
88559	0.054737
88560	0.034526
88561	0.022118
88562	0.044673
88563	0.036165
88564	0.037534
88565	0.020530
88566	0.027464
88567	0.043774
88568	0.032105
88569	0.032308
88570	0.040459
88571	0.022415
88572	0.030875
88573	0.031190
88574	0.039219
88575	0.032438
88576	0.032219
88577	0.027198
88578	0.030398
88579	0.036257
88580	0.026112
88581	0.031329
88582	0.036490
88583	0.043587
88584	0.034899
88585	0.031112
88586	0.041587
88587	0.029999
88588	0.028384
88589	0.033728
88590	0.031781
88591	0.022921
88592	0.028252
88593	0.026547
88594	0.030440
88595	0.026554
88596	0.023522
88597	0.026915
88598	0.035302
88599	0.031939
88600	0.031226
88601	0.039844
88602	0.036503
88603	0.046267
88604	0.025552
88605	0.031319
88606	0.020862
88607	0.027459
88608	0.040498
88609	0.029751
88610	0.041423
88611	0.030897
88612	0.037543
88613	0.026808
88614	0.040830
88615	0.045531
88616	0.024667
88617	0.033135
88618	0.035219
88619	0.030083
88620	0.044364
88621	0.031268
88622	0.034154
88623	0.029452
88624	0.033839
88625	0.032124
88626	0.031219
88627	0.031330
88628	0.028676
88629	0.047246
88630	0.034740
88631	0.027389
88632	0.029976
88633	0.040116
88634	0.029680
88635	0.030042
88636	0.028547
88637	0.026499
88638	0.028314
88639	0.028736
88640	0.032572
88641	0.030795
88642	0.027014
88643	0.030638
88644	0.041941
88645	0.030580
88646	0.027412
88647	0.029534
88648	0.040484
88649	0.042932
88650	0.034494
88651	0.028232
88652	0.030154
88653	0.041464
88654	0.036187
88655	0.036057
88656	0.039776
88657	0.024461
88658	0.034007
88659	0.034576
88660	0.026540
88661	0.035413
88662	0.032416
88663	0.024155
88664	0.025515
88665	0.022945
88666	0.033816
88667	0.037520
88668	0.029413
88669	0.030630
88670	0.028833
88671	0.033160
88672	0.028825
88673	0.027503
88674	0.032729
88675	0.027392
88676	0.034809
88677	0.040312
88678	0.040853
88679	0.027278
88680	0.029058
88681	0.027889
88682	0.033877
88683	0.044762
88684	0.027760
88685	0.020191
88686	0.030945
88687	0.040269
88688	0.034791
88689	0.027647
88690	0.033449
88691	0.035344
88692	0.043022
88693	0.033114
88694	0.022255
88695	0.035384
88696	0.028253
88697	0.039293
88698	0.034412
88699	0.024002
88700	0.037645
88701	0.023709
88702	0.036992
88703	0.029670
88704	0.037074
88705	0.035845
88706	0.030874
88707	0.031064
88708	0.026129
88709	0.029111
88710	0.035441
88711	0.037588
88712	0.028191
88713	0.037949
88714	0.038070
88715	0.020830
88716	0.033958
88717	0.033742
88718	0.035637
88719	0.029053
88720	0.034789
88721	0.034007
88722	0.030574
88723	0.030558
88724	0.036301
88725	0.027548
88726	0.043143
88727	0.028719
88728	0.035964
88729	0.038627
88730	0.035404
88731	0.026962
88732	0.043659
88733	0.029251
88734	0.036765
88735	0.024263
88736	0.029687
88737	0.025004
88738	0.027745
88739	0.035578
88740	0.031107
88741	0.025524
88742	0.040035
88743	0.024614
88744	0.031140
88745	0.025293
88746	0.035173
88747	0.022723
88748	0.027843
88749	0.028075
88750	0.035171
88751	0.034981
88752	0.039269
88753	0.030953
88754	0.027687
88755	0.025339
88756	0.028448
88757	0.030571
88758	0.035033
88759	0.030072
88760	0.027060
88761	0.032213
88762	0.031713
88763	0.033450
88764	0.029861
88765	0.036183
88766	0.049512
88767	0.037330
88768	0.030999
88769	0.027651
88770	0.038601
88771	0.038550
88772	0.027644
88773	0.021032
88774	0.029315
88775	0.043051
88776	0.029526
88777	0.026934
88778	0.033280
88779	0.040327
88780	0.025298
88781	0.030296
88782	0.029797
88783	0.032431
88784	0.035612
88785	0.036434
88786	0.035421
88787	0.027236
88788	0.034356
88789	0.031861
88790	0.034993
88791	0.021903
88792	0.034577
88793	0.028228
88794	0.031285
88795	0.031955
88796	0.034942
88797	0.024129
88798	0.026390
88799	0.022110
88800	0.021670
88801	0.031000
88802	0.030990
88803	0.029444
88804	0.035230
88805	0.032360
88806	0.033310
88807	0.028494
88808	0.029013
88809	0.033878
88810	0.026939
88811	0.029505
88812	0.028980
88813	0.036319
88814	0.026370
88815	0.020130
88816	0.022810
88817	0.031172
88818	0.025747
88819	0.024486
88820	0.035809
88821	0.027658
88822	0.032065
88823	0.026084
88824	0.037225
88825	0.028129
88826	0.036667
88827	0.027530
88828	0.033970
88829	0.033929
88830	0.032243
88831	0.027608
88832	0.057461
88833	0.031920
88834	0.034090
88835	0.030118
88836	0.036739
88837	0.022577
88838	0.035115
88839	0.028872
88840	0.038533
88841	0.031675
88842	0.035917
88843	0.019645
88844	0.029435
88845	0.033698
88846	0.045098
88847	0.031263
88848	0.024150
88849	0.020070
88850	0.038967
88851	0.026302
88852	0.030675
88853	0.036217
88854	0.034864
88855	0.033373
88856	0.039696
88857	0.037366
88858	0.028857
88859	0.032271
88860	0.036247
88861	0.033599
88862	0.029870
88863	0.032403
88864	0.037478
88865	0.028411
88866	0.034667
88867	0.030581
88868	0.024520
88869	0.028709
88870	0.034183
88871	0.034658
88872	0.042431
88873	0.033869
88874	0.036280
88875	0.026468
88876	0.042207
88877	0.045089
88878	0.038127
88879	0.031032
88880	0.045552
88881	0.030321
88882	0.031292
88883	0.028284
88884	0.037575
88885	0.032161
88886	0.035802
88887	0.033536
88888	0.029367
88889	0.033559
88890	0.041286
88891	0.032780
88892	0.032441
88893	0.021677
88894	0.036913
88895	0.026637
88896	0.043895
88897	0.040805
